idContract,branch,client,workerName,idWorker,startDate,endDate,endDateActual,weeklyHours,internalSales,hourlyCost,hourlyPrice,SnapshotDate
"4374","Nord3","Client72","Giulia Marino","122","2020-11-19","2021-01-15","2021-01-15","1","SalesMario","16","24","2023-01-01"
"4375","Nord3","Client39","Paolo Marino","438","2021-11-29","2022-07-19","2022-01-18","15","SalesMario","24","26","2023-01-01"
"4376","Nord3","Client98","Anna Rossi","488","2022-08-10","2022-12-04","2022-12-04","26","SalesLuca","23","29","2023-01-01"
"4377","Nord1","BigClientA","Anna Rossi","458","2021-01-30","2021-08-06","2021-08-06","2","SalesPaolo","25","33","2023-01-01"
"4378","Nord1","Client75","Luca Ricci","494","2022-06-20","2022-11-06","2022-10-17","40","SalesAnna","26","29","2023-01-01"
"4379","Sud2","Client36","Matteo Ricci","130","2020-10-02","2020-11-26","2020-10-15","15","SalesMarco","27","24","2023-01-01"
"4380","Sud2","Client85","Elena Ferrari","303","2022-05-20","2023-03-04","2023-03-04","10","SalesMarco","20","26","2023-01-01"
"4381","Nord3","Client35","Davide Ricci","163","2021-04-24","2022-01-29","2022-01-29","10","SalesLuca","22","25","2023-01-01"
"4382","Sud1","Client89","Matteo Bianchi","446","2020-07-09","","","10","SalesLuigi","17","15","2023-01-01"
"4383","Sud1","Client61","Sara Marino","355","2021-05-09","2021-08-05","2021-08-05","40","SalesLuigi","16","25","2023-01-01"
"4384","Sud2","Client92","Luca Ferrari","381","2022-01-15","2022-06-30","2022-06-30","15","SalesGiulia","24","23","2023-01-01"
"4385","Nord3","Client7","Matteo Colombo","245","2020-10-18","2021-02-09","2021-02-09","2","SalesMario","18","22","2023-01-01"
"4386","Nord1","BigClientA","Luca Ricci","292","2022-09-18","2023-07-03","2023-07-03","40","SalesAnna","16","22","2023-01-01"
"4387","Sud2","Client68","Francesca Ricci","264","2022-01-01","2022-02-09","2022-02-09","10","SalesGiulia","22","19","2023-01-01"
"4388","Sud1","Client35","Matteo Ricci","333","2021-01-10","2021-10-13","2021-10-13","26","SalesLuigi","22","25","2023-01-01"
"4389","Nord3","Client27","Giulia Esposito","458","2021-08-26","2021-10-06","2021-10-06","40","SalesMario","20","27","2023-01-01"
"4390","Nord1","Client73","Marco Marino","203","2022-05-25","2022-09-14","2022-09-14","34","SalesAnna","19","24","2023-01-01"
"4391","Nord3","Client10","Matteo Marino","473","2022-02-22","2023-01-31","2023-01-31","1","SalesMario","16","24","2023-01-01"
"4392","Nord1","Client54","Luca Ricci","463","2022-09-21","","","26","SalesPaolo","26","22","2023-01-01"
"4393","Sud1","Client48","Francesca Marino","296","2022-06-04","2022-07-30","2022-07-30","26","SalesElena","17","26","2023-01-01"
"4394","Sud1","Client19","Matteo Romano","233","2021-12-11","2022-03-08","2022-03-08","40","SalesElena","26","29","2023-01-01"
"4395","Sud1","Client70","Luca Marino","499","2022-02-13","2022-10-13","2022-10-13","10","SalesLuigi","21","23","2023-01-01"
"4396","Sud1","Client95","Matteo Verdi","180","2020-08-14","","","10","SalesElena","26","35","2023-01-01"
"4397","Sud2","Client7","Luca Esposito","372","2020-06-15","2021-02-25","2021-02-25","26","SalesGiulia","20","25","2023-01-01"
"4398","Nord3","Client36","Anna Ferrari","486","2022-06-18","2022-12-23","2022-12-23","34","SalesLuca","29","33","2023-01-01"
"4399","Nord2","Client28","Anna Rossi","348","2020-08-28","2021-03-23","2021-03-23","15","SalesGiulia","17","26","2023-01-01"
"4400","Sud2","Client57","Elena Ferrari","272","2021-07-02","","","34","SalesGiulia","18","22","2023-01-01"
"4401","Nord1","Client10","Luca Colombo","357","2020-03-12","2020-08-07","2020-03-20","40","SalesAnna","22","23","2023-01-01"
"4402","Nord3","Client69","Anna Ferrari","350","2022-12-05","2023-05-10","2023-05-10","34","SalesMario","20","29","2023-01-01"
"4403","Nord1","BigClientB","Anna Colombo","484","2022-02-13","2022-10-20","2022-10-20","1","SalesAnna","27","34","2023-01-01"
"4404","Nord2","Client73","Elena Russo","127","2022-10-01","2023-03-28","2023-03-28","15","SalesGiulia","28","33","2023-01-01"
"4405","Sud2","Client94","Marco Bianchi","168","2022-02-23","2022-07-11","2022-07-11","2","SalesMarco","24","21","2023-01-01"
"4406","Sud1","Client75","Anna Verdi","125","2020-07-16","2020-12-04","2020-12-04","40","SalesLuigi","18","25","2023-01-01"
"4407","Sud2","Client75","Davide Esposito","250","2022-02-26","2023-01-05","2023-01-03","34","SalesMarco","18","26","2023-01-01"
"4408","Nord1","Client71","Davide Romano","328","2022-04-24","2023-01-24","2022-08-30","40","SalesAnna","27","30","2023-01-01"
"4409","Sud3","Client70","Elena Romano","458","2020-02-29","2020-07-26","2020-07-26","2","SalesElena","15","20","2023-01-01"
"4410","Sud1","Client24","Davide Ferrari","490","2021-05-05","2021-11-12","2021-11-12","15","SalesElena","29","34","2023-01-01"
"4411","Nord3","Client37","Davide Russo","156","2022-05-07","","","15","SalesLuca","27","32","2023-01-01"
"4412","Sud3","Client34","Marco Russo","473","2020-10-30","2021-10-18","2021-10-18","26","SalesMario","19","27","2023-01-01"
"4413","Nord1","BigClientA","Giulia Ferrari","401","2022-07-03","","","15","SalesAnna","20","27","2023-01-01"
"4414","Nord2","Client14","Luca Verdi","306","2020-08-09","2021-04-22","2021-04-22","40","SalesGiulia","19","28","2023-01-01"
"4415","Sud2","Client92","Luca Bianchi","298","2021-07-16","2021-09-16","2021-09-16","2","SalesGiulia","19","25","2023-01-01"
"4416","Nord1","Client93","Elena Marino","457","2022-10-25","","","2","SalesAnna","24","31","2023-01-01"
"4417","Sud3","Client86","Giulia Esposito","159","2022-08-10","2023-07-20","2023-07-20","40","SalesElena","18","22","2023-01-01"
"4418","Sud1","Client10","Marco Ricci","274","2022-01-20","2022-03-04","2022-02-04","2","SalesLuigi","24","25","2023-01-01"
"4419","Nord1","Client82","Luca Esposito","304","2022-08-15","2023-07-30","2022-12-03","1","SalesAnna","18","16","2023-01-01"
"4420","Sud1","Client19","Giulia Ricci","221","2020-06-26","2020-10-01","2020-09-04","34","SalesLuigi","19","20","2023-01-01"
"4421","Nord2","Client94","Elena Ferrari","183","2020-11-15","2021-01-11","2021-01-11","26","SalesMarco","25","27","2023-01-01"
"4422","Sud2","Client11","Francesca Ferrari","421","2022-11-13","","","40","SalesGiulia","19","20","2023-01-01"
"4423","Sud1","Client67","Marco Colombo","301","2022-11-26","2023-10-11","2023-10-11","40","SalesElena","23","19","2023-01-01"
"4424","Nord2","Client28","Davide Marino","193","2020-05-02","2020-08-18","2020-08-18","40","SalesMarco","19","21","2023-01-01"
"4425","Nord1","Client42","Giulia Marino","281","2021-02-23","2021-11-13","2021-11-13","15","SalesAnna","15","20","2023-01-01"
"4426","Nord1","BigClientA","Paolo Ferrari","350","2021-01-30","2021-12-31","2021-12-31","1","SalesAnna","29","37","2023-01-01"
"4427","Nord1","Client88","Giulia Colombo","192","2021-09-12","2022-06-18","2022-06-18","10","SalesPaolo","28","27","2023-01-01"
"4428","Nord1","Client77","Francesca Ricci","296","2021-04-29","","","10","SalesAnna","17","21","2023-01-01"
"4429","Sud2","Client28","Sara Verdi","384","2021-03-19","2021-06-29","2021-06-29","26","SalesMarco","18","24","2023-01-01"
"4430","Nord3","Client53","Sara Ferrari","152","2021-01-05","","","26","SalesLuca","25","27","2023-01-01"
"4431","Sud3","Client68","Francesca Marino","402","2020-07-24","2021-04-09","2021-04-09","26","SalesMario","15","24","2023-01-01"
"4432","Sud3","Client72","Francesca Colombo","300","2020-08-30","2021-05-11","2021-05-11","2","SalesElena","17","19","2023-01-01"
"4433","Sud2","Client10","Sara Bianchi","116","2021-08-03","2021-12-20","2021-09-29","15","SalesMarco","17","22","2023-01-01"
"4434","Nord2","Client17","Francesca Russo","231","2021-01-07","","","26","SalesMarco","19","24","2023-01-01"
"4435","Nord1","BigClientB","Elena Russo","421","2020-04-08","2020-11-04","2020-11-04","10","SalesPaolo","18","25","2023-01-01"
"4436","Nord2","Client8","Elena Rossi","435","2022-07-19","2022-11-12","2022-08-26","1","SalesGiulia","24","31","2023-01-01"
"4437","Sud2","Client23","Giulia Bianchi","142","2020-07-03","2021-01-05","2021-01-05","15","SalesMarco","15","19","2023-01-01"
"4438","Nord2","Client60","Luca Verdi","311","2020-02-12","2020-10-04","2020-10-04","1","SalesGiulia","17","18","2023-01-01"
"4439","Nord1","Client93","Davide Romano","434","2022-04-28","2022-05-31","2022-05-31","26","SalesAnna","22","24","2023-01-01"
"4440","Nord3","Client98","Elena Marino","364","2022-08-13","2022-10-21","2022-10-11","10","SalesMario","22","21","2023-01-01"
"4441","Sud2","Client91","Luca Ferrari","386","2020-09-09","2021-09-07","2021-09-07","34","SalesGiulia","25","27","2023-01-01"
"4442","Sud1","Client92","Luca Bianchi","436","2022-05-26","2023-01-06","2022-12-01","15","SalesElena","23","26","2023-01-01"
"4443","Nord2","Client48","Matteo Ferrari","462","2020-04-01","2021-03-14","2021-03-14","26","SalesGiulia","16","20","2023-01-01"
"4444","Nord3","Client14","Davide Colombo","131","2021-05-09","2022-01-24","2022-01-24","2","SalesMario","15","13","2023-01-01"
"4445","Sud2","Client8","Luca Ricci","392","2022-12-06","2023-08-01","2023-08-01","34","SalesMarco","23","25","2023-01-01"
"4446","Nord1","BigClientB","Giulia Rossi","450","2020-07-29","2020-12-05","2020-08-29","34","SalesPaolo","19","16","2023-01-01"
"4447","Nord3","Client84","Paolo Esposito","202","2022-07-28","2023-06-20","2023-06-20","2","SalesMario","20","28","2023-01-01"
"4448","Sud3","Client2","Sara Rossi","358","2020-10-24","2021-02-01","2021-02-01","15","SalesMario","28","33","2023-01-01"
"4449","Sud2","Client23","Davide Verdi","420","2020-03-30","","","26","SalesGiulia","24","26","2023-01-01"
"4450","Nord3","Client11","Sara Bianchi","241","2022-03-18","2022-09-24","2022-09-24","26","SalesLuca","28","32","2023-01-01"
"4451","Nord3","Client3","Marco Esposito","483","2022-04-30","2023-04-29","2023-04-29","15","SalesLuca","15","17","2023-01-01"
"4452","Sud1","Client38","Anna Ricci","315","2022-11-04","2023-02-17","2023-02-17","40","SalesLuigi","27","28","2023-01-01"
"4453","Nord1","Client12","Giulia Verdi","430","2021-10-27","2022-04-29","2022-04-09","1","SalesPaolo","19","20","2023-01-01"
"4454","Nord3","Client48","Anna Colombo","307","2020-05-04","2020-06-25","2020-06-25","40","SalesMario","20","27","2023-01-01"
"4455","Sud1","Client95","Matteo Russo","258","2021-05-30","2021-07-24","2021-07-24","2","SalesLuigi","23","22","2023-01-01"
"4456","Nord3","Client78","Giulia Russo","336","2022-07-19","2022-11-12","2022-11-12","26","SalesLuca","19","25","2023-01-01"
"4457","Nord3","Client79","Matteo Romano","381","2022-11-19","","","2","SalesMario","21","17","2023-01-01"
"4458","Nord3","Client95","Paolo Esposito","378","2020-09-28","2021-09-23","2021-09-23","26","SalesMario","29","26","2023-01-01"
"4459","Nord1","Client80","Marco Esposito","250","2021-02-21","2021-07-27","2021-07-10","2","SalesAnna","17","22","2023-01-01"
"4460","Nord1","Client77","Paolo Esposito","149","2022-08-26","2023-07-09","2023-07-09","26","SalesPaolo","23","26","2023-01-01"
"4461","Nord1","Client24","Luca Marino","229","2020-05-07","2021-04-04","2021-04-04","40","SalesAnna","29","35","2023-01-01"
"4462","Nord3","Client64","Elena Ferrari","169","2020-05-19","","","15","SalesMario","22","18","2023-01-01"
"4463","Sud3","Client88","Marco Verdi","468","2020-12-23","2021-10-27","2021-10-27","10","SalesMario","19","23","2023-01-01"
"4464","Nord3","Client70","Francesca Russo","163","2021-01-21","2021-12-23","2021-12-21","40","SalesMario","23","28","2023-01-01"
"4465","Nord3","Client69","Paolo Russo","319","2020-05-02","2021-02-22","2021-02-22","26","SalesLuca","26","27","2023-01-01"
"4466","Nord1","Client39","Francesca Verdi","432","2021-07-05","2021-12-06","2021-12-06","26","SalesAnna","17","15","2023-01-01"
"4467","Nord1","Client27","Francesca Bianchi","121","2022-10-23","2023-10-12","2023-10-12","15","SalesPaolo","23","29","2023-01-01"
"4468","Sud2","Client86","Marco Colombo","179","2021-11-25","2022-03-10","2022-03-10","2","SalesGiulia","19","23","2023-01-01"
"4469","Sud2","Client55","Elena Esposito","137","2021-10-04","","","40","SalesMarco","20","26","2023-01-01"
"4470","Nord3","Client78","Marco Verdi","149","2022-07-08","2023-03-12","2023-03-12","1","SalesMario","20","29","2023-01-01"
"4471","Nord3","Client9","Anna Esposito","433","2020-11-10","2021-05-31","2021-05-31","40","SalesMario","16","18","2023-01-01"
"4472","Sud3","Client44","Anna Colombo","350","2020-09-26","2020-12-11","2020-12-11","34","SalesMario","16","18","2023-01-01"
"4473","Sud3","Client63","Giulia Verdi","335","2022-02-28","2022-08-03","2022-08-03","1","SalesMario","26","29","2023-01-01"
"4474","Nord1","BigClientA","Matteo Ferrari","438","2021-06-27","","","1","SalesPaolo","20","23","2023-01-01"
"4475","Nord2","Client16","Sara Romano","109","2021-05-08","2021-09-25","2021-09-25","2","SalesMarco","17","18","2023-01-01"
"4476","Sud1","Client92","Luca Russo","491","2022-08-27","2023-08-05","2023-08-05","15","SalesElena","15","12","2023-01-01"
"4477","Sud3","Client82","Matteo Bianchi","426","2022-03-01","2022-06-29","2022-06-29","1","SalesElena","19","18","2023-01-01"
"4478","Nord2","Client71","Davide Colombo","366","2022-12-26","2023-08-26","2023-05-07","40","SalesMarco","22","27","2023-01-01"
"4479","Sud3","Client20","Matteo Russo","109","2020-05-06","2021-02-15","2021-02-15","15","SalesElena","24","29","2023-01-01"
"4480","Nord3","Client61","Sara Russo","244","2020-11-05","2021-01-30","2021-01-30","1","SalesMario","15","19","2023-01-01"
"4481","Nord1","Client61","Elena Esposito","461","2020-06-02","2021-02-16","2021-02-16","1","SalesAnna","26","28","2023-01-01"
"4482","Nord3","Client75","Paolo Rossi","196","2020-06-15","2021-05-13","2021-05-13","34","SalesMario","27","29","2023-01-01"
"4483","Nord3","Client73","Sara Esposito","202","2022-10-22","2023-09-26","2023-09-26","10","SalesLuca","24","31","2023-01-01"
"4484","Sud2","Client35","Anna Verdi","201","2022-06-27","2023-06-06","2023-06-06","1","SalesGiulia","24","30","2023-01-01"
"4485","Sud2","Client20","Paolo Rossi","377","2021-05-08","2021-09-18","2021-09-18","40","SalesGiulia","23","29","2023-01-01"
"4486","Nord3","Client33","Sara Marino","275","2022-04-18","2022-09-10","2022-09-10","34","SalesLuca","26","32","2023-01-01"
"4487","Sud3","Client22","Giulia Esposito","337","2022-02-08","2022-06-05","2022-06-05","34","SalesElena","19","15","2023-01-01"
"4488","Sud1","Client29","Marco Russo","178","2022-03-09","2022-05-30","2022-05-03","15","SalesElena","18","26","2023-01-01"
"4489","Sud1","Client2","Francesca Verdi","199","2021-12-30","","","1","SalesLuigi","27","24","2023-01-01"
"4490","Sud2","Client24","Marco Russo","441","2021-04-17","2021-06-01","2021-05-09","2","SalesMarco","28","29","2023-01-01"
"4491","Sud2","Client66","Elena Esposito","225","2022-01-18","2022-07-14","2022-07-14","10","SalesMarco","23","32","2023-01-01"
"4492","Nord1","BigClientA","Giulia Ferrari","337","2020-01-03","2020-04-30","2020-02-22","34","SalesAnna","16","25","2023-01-01"
"4493","Nord2","Client75","Francesca Ferrari","309","2021-11-08","2021-12-15","2021-12-15","15","SalesGiulia","22","28","2023-01-01"
"4494","Nord3","Client19","Marco Esposito","226","2022-08-01","2022-12-10","2022-12-10","1","SalesLuca","22","31","2023-01-01"
"4495","Nord2","Client35","Francesca Ferrari","490","2022-01-04","2022-06-11","2022-05-29","2","SalesGiulia","28","34","2023-01-01"
"4496","Nord1","Client43","Luca Ferrari","142","2020-12-03","2021-03-06","2021-03-06","40","SalesAnna","15","16","2023-01-01"
"4497","Sud3","Client91","Anna Verdi","213","2021-03-25","","","2","SalesElena","28","26","2023-01-01"
"4498","Sud2","Client35","Matteo Colombo","412","2022-10-09","2023-06-22","2023-06-22","10","SalesMarco","23","26","2023-01-01"
"4499","Sud1","Client60","Paolo Romano","281","2021-09-29","2022-09-07","2022-09-07","15","SalesElena","26","29","2023-01-01"
"4500","Nord2","Client39","Luca Marino","200","2022-10-22","","","2","SalesMarco","18","24","2023-01-01"
"4501","Sud3","Client89","Luca Russo","489","2021-01-01","2021-07-31","2021-07-31","26","SalesMario","29","34","2023-01-01"
"4502","Sud1","Client89","Marco Esposito","498","2022-10-31","2023-03-15","2023-03-15","2","SalesLuigi","16","22","2023-01-01"
"4503","Nord3","Client82","Davide Esposito","208","2021-07-18","2022-01-29","2022-01-29","26","SalesMario","21","20","2023-01-01"
"4504","Sud3","Client6","Matteo Ferrari","336","2021-08-03","","","26","SalesMario","24","27","2023-01-01"
"4505","Nord3","Client87","Sara Colombo","377","2022-04-19","2022-07-12","2022-07-12","1","SalesMario","18","26","2023-01-01"
"4506","Sud2","Client70","Giulia Russo","439","2022-03-31","2022-12-13","2022-12-13","26","SalesGiulia","28","35","2023-01-01"
"4507","Sud3","Client88","Davide Colombo","389","2020-10-03","2020-11-22","2020-11-07","2","SalesMario","18","22","2023-01-01"
"4508","Nord3","Client72","Sara Marino","163","2022-04-28","2023-02-28","2023-02-28","15","SalesLuca","24","25","2023-01-01"
"4509","Nord3","Client39","Luca Esposito","346","2021-03-22","2022-03-10","2022-03-10","10","SalesMario","17","26","2023-01-01"
"4510","Sud1","Client27","Luca Rossi","196","2022-03-07","2023-03-05","2023-03-05","1","SalesElena","19","23","2023-01-01"
"4511","Nord1","Client9","Giulia Russo","170","2022-12-11","2023-05-27","2023-01-04","1","SalesPaolo","19","21","2023-01-01"
"4512","Sud1","Client97","Marco Romano","132","2022-03-07","2022-11-04","2022-09-19","40","SalesLuigi","19","20","2023-01-01"
"4513","Sud2","Client51","Matteo Ricci","279","2022-08-17","2023-07-02","2023-07-02","34","SalesGiulia","29","34","2023-01-01"
"4514","Nord2","Client93","Davide Russo","205","2020-10-24","2021-10-22","2021-02-26","2","SalesMarco","28","24","2023-01-01"
"4515","Sud2","Client25","Sara Marino","494","2021-05-11","2021-09-26","2021-09-26","34","SalesMarco","16","23","2023-01-01"
